#erna_AL_master_LIV Stitched Peaks
#Created from output/6h_FAST_deduped/erna_AL_master_LIV_12.5KB_STITCHED_REGION_MAP.txt
#Ranked by X6h_FAST_deduped.BAM
#Using cutoff of 18689.877 for Super-Stitched Peaks
#Created on Jan 19 2023 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X6h_FAST_deduped.BAM	stitchedPeakRank	isSuper
1_enhancer_lociStitched	chr2	106523680	106523890	1	211	238.982	18679	0
1_enhancer_lociStitched	chr2	96957260	96957470	1	211	238.982	18680	0
1_enhancer_lociStitched	chr2	89919460	89919670	1	211	238.982	18681	0
1_enhancer_lociStitched	chr2	87393240	87393450	1	211	238.982	18682	0
1_enhancer_lociStitched	chr2	71644450	71644660	1	211	238.982	18683	0
1_enhancer_lociStitched	chr2	70997930	70998140	1	211	238.982	18684	0
1_enhancer_lociStitched	chr2	70976620	70976830	1	211	238.982	18685	0
1_enhancer_lociStitched	chr2	63856390	63856600	1	211	238.982	18686	0
1_enhancer_lociStitched	chr2	60325130	60325340	1	211	238.982	18687	0
1_enhancer_lociStitched	chr2	59269110	59269320	1	211	238.982	18688	0
1_enhancer_lociStitched	chr2	50546000	50546210	1	211	238.982	18689	0
1_enhancer_lociStitched	chr2	36934560	36934770	1	211	238.982	18690	0
1_enhancer_lociStitched	chr2	16328740	16328950	1	211	238.982	18691	0
1_enhancer_lociStitched	chr2	4597680	4597890	1	211	238.982	18692	0
1_enhancer_lociStitched	chr19	50418440	50418650	1	211	238.982	18693	0
1_enhancer_lociStitched	chr19	28812380	28812590	1	211	238.982	18694	0
1_enhancer_lociStitched	chr19	22740100	22740310	1	211	238.982	18695	0
1_enhancer_lociStitched	chr19	17420940	17421150	1	211	238.982	18696	0
1_enhancer_lociStitched	chr19	12517400	12517610	1	211	238.982	18697	0
1_enhancer_lociStitched	chr18	78185310	78185520	1	211	238.982	18698	0
1_enhancer_lociStitched	chr18	53294010	53294220	1	211	238.982	18699	0
1_enhancer_lociStitched	chr18	43032500	43032710	1	211	238.982	18700	0
1_enhancer_lociStitched	chr18	33448420	33448630	1	211	238.982	18701	0
1_enhancer_lociStitched	chr18	21329900	21330110	1	211	238.982	18702	0
1_enhancer_lociStitched	chr18	19375960	19376170	1	211	238.982	18703	0
1_enhancer_lociStitched	chr17	76525120	76525330	1	211	238.982	18704	0
1_enhancer_lociStitched	chr17	75313380	75313590	1	211	238.982	18705	0
1_enhancer_lociStitched	chr17	72928170	72928380	1	211	238.982	18706	0
1_enhancer_lociStitched	chr17	48676270	48676480	1	211	238.982	18707	0
1_enhancer_lociStitched	chr17	41296490	41296700	1	211	238.982	18708	0
1_enhancer_lociStitched	chr17	37296580	37296790	1	211	238.982	18709	0
1_enhancer_lociStitched	chr17	29955900	29956110	1	211	238.982	18710	0
1_enhancer_lociStitched	chr17	27485270	27485480	1	211	238.982	18711	0
1_enhancer_lociStitched	chr17	13064960	13065170	1	211	238.982	18712	0
1_enhancer_lociStitched	chr17	8550500	8550710	1	211	238.982	18713	0
1_enhancer_lociStitched	chr16	84797320	84797530	1	211	238.982	18714	0
1_enhancer_lociStitched	chr16	84418290	84418500	1	211	238.982	18715	0
1_enhancer_lociStitched	chr16	51247090	51247300	1	211	238.982	18716	0
1_enhancer_lociStitched	chr16	47732660	47732870	1	211	238.982	18717	0
1_enhancer_lociStitched	chr16	46761430	46761640	1	211	238.982	18718	0
1_enhancer_lociStitched	chr16	37751900	37752110	1	211	238.982	18719	0
1_enhancer_lociStitched	chr16	37531040	37531250	1	211	238.982	18720	0
1_enhancer_lociStitched	chr16	35055240	35055450	1	211	238.982	18721	0
1_enhancer_lociStitched	chr16	28114270	28114480	1	211	238.982	18722	0
1_enhancer_lociStitched	chr15	87178070	87178280	1	211	238.982	18723	0
1_enhancer_lociStitched	chr15	83609140	83609350	1	211	238.982	18724	0
1_enhancer_lociStitched	chr15	79154560	79154770	1	211	238.982	18725	0
1_enhancer_lociStitched	chr15	65607120	65607330	1	211	238.982	18726	0
1_enhancer_lociStitched	chr15	59745650	59745860	1	211	238.982	18727	0
1_enhancer_lociStitched	chr15	51903380	51903590	1	211	238.982	18728	0
1_enhancer_lociStitched	chr15	37568850	37569060	1	211	238.982	18729	0
1_enhancer_lociStitched	chr15	26639550	26639760	1	211	238.982	18730	0
1_enhancer_lociStitched	chr15	8232230	8232440	1	211	238.982	18731	0
1_enhancer_lociStitched	chr14	124547910	124548120	1	211	238.982	18732	0
1_enhancer_lociStitched	chr14	119932580	119932790	1	211	238.982	18733	0
1_enhancer_lociStitched	chr14	104641270	104641480	1	211	238.982	18734	0
1_enhancer_lociStitched	chr14	94590890	94591100	1	211	238.982	18735	0
1_enhancer_lociStitched	chr14	91265940	91266150	1	211	238.982	18736	0
1_enhancer_lociStitched	chr14	81332060	81332270	1	211	238.982	18737	0
1_enhancer_lociStitched	chr14	77810940	77811150	1	211	238.982	18738	0
1_enhancer_lociStitched	chr14	76457370	76457580	1	211	238.982	18739	0
1_enhancer_lociStitched	chr14	74073420	74073630	1	211	238.982	18740	0
1_enhancer_lociStitched	chr14	70017870	70018080	1	211	238.982	18741	0
1_enhancer_lociStitched	chr14	54188170	54188380	1	211	238.982	18742	0
1_enhancer_lociStitched	chr14	50253130	50253340	1	211	238.982	18743	0
1_enhancer_lociStitched	chr14	44297720	44297930	1	211	238.982	18744	0
1_enhancer_lociStitched	chr14	39587220	39587430	1	211	238.982	18745	0
1_enhancer_lociStitched	chr14	34800760	34800970	1	211	238.982	18746	0
1_enhancer_lociStitched	chr13	118456270	118456480	1	211	238.982	18747	0
1_enhancer_lociStitched	chr13	101805480	101805690	1	211	238.982	18748	0
1_enhancer_lociStitched	chr13	97647520	97647730	1	211	238.982	18749	0
1_enhancer_lociStitched	chr13	93678360	93678570	1	211	238.982	18750	0
1_enhancer_lociStitched	chr13	74137190	74137400	1	211	238.982	18751	0
1_enhancer_lociStitched	chr13	73294740	73294950	1	211	238.982	18752	0
1_enhancer_lociStitched	chr13	60940960	60941170	1	211	238.982	18753	0
1_enhancer_lociStitched	chr13	57508530	57508740	1	211	238.982	18754	0
1_enhancer_lociStitched	chr13	56757230	56757440	1	211	238.982	18755	0
1_enhancer_lociStitched	chr13	54424870	54425080	1	211	238.982	18756	0
1_enhancer_lociStitched	chr13	52390270	52390480	1	211	238.982	18757	0
1_enhancer_lociStitched	chr13	48193520	48193730	1	211	238.982	18758	0
1_enhancer_lociStitched	chr13	46334230	46334440	1	211	238.982	18759	0
1_enhancer_lociStitched	chr13	43767160	43767370	1	211	238.982	18760	0
1_enhancer_lociStitched	chr13	30829640	30829850	1	211	238.982	18761	0
1_enhancer_lociStitched	chr13	27973440	27973650	1	211	238.982	18762	0
1_enhancer_lociStitched	chr13	8774630	8774840	1	211	238.982	18763	0
1_enhancer_lociStitched	chr12	88157910	88158120	1	211	238.982	18764	0
1_enhancer_lociStitched	chr12	86547000	86547210	1	211	238.982	18765	0
1_enhancer_lociStitched	chr12	85701330	85701540	1	211	238.982	18766	0
1_enhancer_lociStitched	chr12	84721880	84722090	1	211	238.982	18767	0
1_enhancer_lociStitched	chr12	60369870	60370080	1	211	238.982	18768	0
1_enhancer_lociStitched	chr12	52144350	52144560	1	211	238.982	18769	0
1_enhancer_lociStitched	chr12	36924920	36925130	1	211	238.982	18770	0
1_enhancer_lociStitched	chr12	36495960	36496170	1	211	238.982	18771	0
1_enhancer_lociStitched	chr12	35509340	35509550	1	211	238.982	18772	0
1_enhancer_lociStitched	chr12	35400190	35400400	1	211	238.982	18773	0
1_enhancer_lociStitched	chr12	34764270	34764480	1	211	238.982	18774	0
1_enhancer_lociStitched	chr12	31043770	31043980	1	211	238.982	18775	0
1_enhancer_lociStitched	chr12	29445510	29445720	1	211	238.982	18776	0
1_enhancer_lociStitched	chr12	27450300	27450510	1	211	238.982	18777	0
1_enhancer_lociStitched	chr12	17569930	17570140	1	211	238.982	18778	0
1_enhancer_lociStitched	chr12	6707780	6707990	1	211	238.982	18779	0
1_enhancer_lociStitched	chr11	119438520	119438730	1	211	238.982	18780	0
1_enhancer_lociStitched	chr11	118898650	118898860	1	211	238.982	18781	0
1_enhancer_lociStitched	chr11	115024740	115024950	1	211	238.982	18782	0
1_enhancer_lociStitched	chr11	106273360	106273570	1	211	238.982	18783	0
1_enhancer_lociStitched	chr11	96266240	96266450	1	211	238.982	18784	0
1_enhancer_lociStitched	chr11	92482170	92482380	1	211	238.982	18785	0
1_enhancer_lociStitched	chr11	78234090	78234300	1	211	238.982	18786	0
1_enhancer_lociStitched	chr11	73009730	73009940	1	211	238.982	18787	0
1_enhancer_lociStitched	chr11	67536240	67536450	1	211	238.982	18788	0
1_enhancer_lociStitched	chr11	58567620	58567830	1	211	238.982	18789	0
1_enhancer_lociStitched	chr11	57241990	57242200	1	211	238.982	18790	0
1_enhancer_lociStitched	chr11	49684850	49685060	1	211	238.982	18791	0
1_enhancer_lociStitched	chr11	43364970	43365180	1	211	238.982	18792	0
1_enhancer_lociStitched	chr11	38317070	38317280	1	211	238.982	18793	0
1_enhancer_lociStitched	chr11	18657240	18657450	1	211	238.982	18794	0
1_enhancer_lociStitched	chr11	12527360	12527570	1	211	238.982	18795	0
1_enhancer_lociStitched	chr11	10887180	10887390	1	211	238.982	18796	0
1_enhancer_lociStitched	chr11	7984500	7984710	1	211	238.982	18797	0
1_enhancer_lociStitched	chr11	7742850	7743060	1	211	238.982	18798	0
1_enhancer_lociStitched	chr11	4783330	4783540	1	211	238.982	18799	0
1_enhancer_lociStitched	chr10	116078150	116078360	1	211	238.982	18800	0
1_enhancer_lociStitched	chr10	102113890	102114100	1	211	238.982	18801	0
1_enhancer_lociStitched	chr10	98610760	98610970	1	211	238.982	18802	0
1_enhancer_lociStitched	chr10	97977520	97977730	1	211	238.982	18803	0
1_enhancer_lociStitched	chr10	97401480	97401690	1	211	238.982	18804	0
1_enhancer_lociStitched	chr10	90423520	90423730	1	211	238.982	18805	0
1_enhancer_lociStitched	chr10	77213770	77213980	1	211	238.982	18806	0
1_enhancer_lociStitched	chr10	74356530	74356740	1	211	238.982	18807	0
1_enhancer_lociStitched	chr10	65665030	65665240	1	211	238.982	18808	0
1_enhancer_lociStitched	chr10	48906170	48906380	1	211	238.982	18809	0
1_enhancer_lociStitched	chr10	44348800	44349010	1	211	238.982	18810	0
1_enhancer_lociStitched	chr10	7442410	7442620	1	211	238.982	18811	0
1_enhancer_lociStitched	chr10	3541990	3542200	1	211	238.982	18812	0
1_enhancer_lociStitched	chr1	186256100	186256310	1	211	238.982	18813	0
1_enhancer_lociStitched	chr1	164437860	164438070	1	211	238.982	18814	0
1_enhancer_lociStitched	chr1	163517790	163518000	1	211	238.982	18815	0
1_enhancer_lociStitched	chr1	162483590	162483800	1	211	238.982	18816	0
1_enhancer_lociStitched	chr1	153111450	153111660	1	211	238.982	18817	0
1_enhancer_lociStitched	chr1	151854560	151854770	1	211	238.982	18818	0
1_enhancer_lociStitched	chr1	147872990	147873200	1	211	238.982	18819	0
1_enhancer_lociStitched	chr1	136751850	136752060	1	211	238.982	18820	0
1_enhancer_lociStitched	chr1	125687270	125687480	1	211	238.982	18821	0
1_enhancer_lociStitched	chr1	122563930	122564140	1	211	238.982	18822	0
1_enhancer_lociStitched	chr1	111431090	111431300	1	211	238.982	18823	0
1_enhancer_lociStitched	chr1	87117690	87117900	1	211	238.982	18824	0
1_enhancer_lociStitched	chr1	84430570	84430780	1	211	238.982	18825	0
1_enhancer_lociStitched	chr1	67578910	67579120	1	211	238.982	18826	0
1_enhancer_lociStitched	chr1	47860910	47861120	1	211	238.982	18827	0
1_enhancer_lociStitched	chr1	36846870	36847080	1	211	238.982	18828	0
1_enhancer_lociStitched	chr1	13398390	13398600	1	211	238.982	18829	0
1_enhancer_lociStitched	chrX	167422740	167422960	1	221	238.982	18830	0
1_enhancer_lociStitched	chrX	166266810	166267030	1	221	238.982	18831	0
1_enhancer_lociStitched	chrX	165443920	165444140	1	221	238.982	18832	0
1_enhancer_lociStitched	chrX	152832510	152832730	1	221	238.982	18833	0
1_enhancer_lociStitched	chrX	151154760	151154980	1	221	238.982	18834	0
1_enhancer_lociStitched	chrX	147933680	147933900	1	221	238.982	18835	0
1_enhancer_lociStitched	chrX	133709690	133709910	1	221	238.982	18836	0
1_enhancer_lociStitched	chrX	126687860	126688080	1	221	238.982	18837	0
1_enhancer_lociStitched	chrX	118836740	118836960	1	221	238.982	18838	0
1_enhancer_lociStitched	chrX	110606740	110606960	1	221	238.982	18839	0
1_enhancer_lociStitched	chrX	105186670	105186890	1	221	238.982	18840	0
1_enhancer_lociStitched	chrX	104356960	104357180	1	221	238.982	18841	0
1_enhancer_lociStitched	chrX	104018650	104018870	1	221	238.982	18842	0
1_enhancer_lociStitched	chrX	94755110	94755330	1	221	238.982	18843	0
1_enhancer_lociStitched	chrX	91844850	91845070	1	221	238.982	18844	0
1_enhancer_lociStitched	chrX	89444580	89444800	1	221	238.982	18845	0
1_enhancer_lociStitched	chrX	86184820	86185040	1	221	238.982	18846	0
1_enhancer_lociStitched	chrX	84350160	84350380	1	221	238.982	18847	0
1_enhancer_lociStitched	chrX	72682830	72683050	1	221	238.982	18848	0
1_enhancer_lociStitched	chrX	60766160	60766380	1	221	238.982	18849	0
1_enhancer_lociStitched	chrX	53906360	53906580	1	221	238.982	18850	0
1_enhancer_lociStitched	chrX	41661270	41661490	1	221	238.982	18851	0
1_enhancer_lociStitched	chrX	32703040	32703260	1	221	238.982	18852	0
1_enhancer_lociStitched	chrX	18268610	18268830	1	221	238.982	18853	0
1_enhancer_lociStitched	chrX	18153370	18153590	1	221	238.982	18854	0
1_enhancer_lociStitched	chrX	12843920	12844140	1	221	238.982	18855	0
1_enhancer_lociStitched	chrX	5808780	5809000	1	221	238.982	18856	0
1_enhancer_lociStitched	chrX	3609590	3609810	1	221	238.982	18857	0
1_enhancer_lociStitched	chr9	122269040	122269260	1	221	238.982	18858	0
1_enhancer_lociStitched	chr9	118877110	118877330	1	221	238.982	18859	0
1_enhancer_lociStitched	chr9	107995420	107995640	1	221	238.982	18860	0
1_enhancer_lociStitched	chr9	107331600	107331820	1	221	238.982	18861	0
1_enhancer_lociStitched	chr9	104506570	104506790	1	221	238.982	18862	0
1_enhancer_lociStitched	chr9	100880890	100881110	1	221	238.982	18863	0
1_enhancer_lociStitched	chr9	93571350	93571570	1	221	238.982	18864	0
1_enhancer_lociStitched	chr9	92511180	92511400	1	221	238.982	18865	0
1_enhancer_lociStitched	chr9	90907090	90907310	1	221	238.982	18866	0
1_enhancer_lociStitched	chr9	86229710	86229930	1	221	238.982	18867	0
1_enhancer_lociStitched	chr9	80289230	80289450	1	221	238.982	18868	0
1_enhancer_lociStitched	chr9	78471680	78471900	1	221	238.982	18869	0
1_enhancer_lociStitched	chr9	65026780	65027000	1	221	238.982	18870	0
1_enhancer_lociStitched	chr9	64525780	64526000	1	221	238.982	18871	0
1_enhancer_lociStitched	chr9	54166830	54167050	1	221	238.982	18872	0
1_enhancer_lociStitched	chr9	30797640	30797860	1	221	238.982	18873	0
1_enhancer_lociStitched	chr9	12325430	12325650	1	221	238.982	18874	0
1_enhancer_lociStitched	chr9	3920340	3920560	1	221	238.982	18875	0
1_enhancer_lociStitched	chr8	129542420	129542640	1	221	238.982	18876	0
1_enhancer_lociStitched	chr8	122577770	122577990	1	221	238.982	18877	0
1_enhancer_lociStitched	chr8	117969490	117969710	1	221	238.982	18878	0
1_enhancer_lociStitched	chr8	97914840	97915060	1	221	238.982	18879	0
1_enhancer_lociStitched	chr8	80784580	80784800	1	221	238.982	18880	0
1_enhancer_lociStitched	chr8	75270680	75270900	1	221	238.982	18881	0
1_enhancer_lociStitched	chr8	65103680	65103900	1	221	238.982	18882	0
1_enhancer_lociStitched	chr8	64298530	64298750	1	221	238.982	18883	0
1_enhancer_lociStitched	chr8	43008110	43008330	1	221	238.982	18884	0
1_enhancer_lociStitched	chr8	33051760	33051980	1	221	238.982	18885	0
1_enhancer_lociStitched	chr8	27251750	27251970	1	221	238.982	18886	0
1_enhancer_lociStitched	chr8	21326600	21326820	1	221	238.982	18887	0
1_enhancer_lociStitched	chr8	17557490	17557710	1	221	238.982	18888	0
1_enhancer_lociStitched	chr8	17244240	17244460	1	221	238.982	18889	0
1_enhancer_lociStitched	chr8	10369000	10369220	1	221	238.982	18890	0
1_enhancer_lociStitched	chr8	6878750	6878970	1	221	238.982	18891	0
1_enhancer_lociStitched	chr7	137865250	137865470	1	221	238.982	18892	0
1_enhancer_lociStitched	chr7	132697960	132698180	1	221	238.982	18893	0
1_enhancer_lociStitched	chr7	115414660	115414880	1	221	238.982	18894	0
1_enhancer_lociStitched	chr7	110334360	110334580	1	221	238.982	18895	0
1_enhancer_lociStitched	chr7	110288590	110288810	1	221	238.982	18896	0
1_enhancer_lociStitched	chr7	100634020	100634240	1	221	238.982	18897	0
1_enhancer_lociStitched	chr7	93281160	93281380	1	221	238.982	18898	0
1_enhancer_lociStitched	chr7	91289220	91289440	1	221	238.982	18899	0
1_enhancer_lociStitched	chr7	86492360	86492580	1	221	238.982	18900	0
1_enhancer_lociStitched	chr7	86152840	86153060	1	221	238.982	18901	0
1_enhancer_lociStitched	chr7	85067330	85067550	1	221	238.982	18902	0
1_enhancer_lociStitched	chr7	73338540	73338760	1	221	238.982	18903	0
1_enhancer_lociStitched	chr7	60120500	60120720	1	221	238.982	18904	0
1_enhancer_lociStitched	chr7	54619910	54620130	1	221	238.982	18905	0
1_enhancer_lociStitched	chr7	50720290	50720510	1	221	238.982	18906	0
1_enhancer_lociStitched	chr7	42107840	42108060	1	221	238.982	18907	0
1_enhancer_lociStitched	chr7	34035190	34035410	1	221	238.982	18908	0
1_enhancer_lociStitched	chr7	30590220	30590440	1	221	238.982	18909	0
1_enhancer_lociStitched	chr7	29199120	29199340	1	221	238.982	18910	0
1_enhancer_lociStitched	chr7	25819320	25819540	1	221	238.982	18911	0
1_enhancer_lociStitched	chr7	15336060	15336280	1	221	238.982	18912	0
1_enhancer_lociStitched	chr7	14108000	14108220	1	221	238.982	18913	0
1_enhancer_lociStitched	chr7	12303530	12303750	1	221	238.982	18914	0
1_enhancer_lociStitched	chr7	9228120	9228340	1	221	238.982	18915	0
1_enhancer_lociStitched	chr7	5624300	5624520	1	221	238.982	18916	0
1_enhancer_lociStitched	chr6	148574600	148574820	1	221	238.982	18917	0
1_enhancer_lociStitched	chr6	147698320	147698540	1	221	238.982	18918	0
1_enhancer_lociStitched	chr6	142155310	142155530	1	221	238.982	18919	0
1_enhancer_lociStitched	chr6	139493840	139494060	1	221	238.982	18920	0
1_enhancer_lociStitched	chr6	124218100	124218320	1	221	238.982	18921	0
1_enhancer_lociStitched	chr6	120585220	120585440	1	221	238.982	18922	0
1_enhancer_lociStitched	chr6	115474970	115475190	1	221	238.982	18923	0
1_enhancer_lociStitched	chr6	115014770	115014990	1	221	238.982	18924	0
1_enhancer_lociStitched	chr6	112032580	112032800	1	221	238.982	18925	0
1_enhancer_lociStitched	chr6	107004260	107004480	1	221	238.982	18926	0
1_enhancer_lociStitched	chr6	105602570	105602790	1	221	238.982	18927	0
1_enhancer_lociStitched	chr6	104523830	104524050	1	221	238.982	18928	0
1_enhancer_lociStitched	chr6	102605430	102605650	1	221	238.982	18929	0
1_enhancer_lociStitched	chr6	88985900	88986120	1	221	238.982	18930	0
1_enhancer_lociStitched	chr6	81567990	81568210	1	221	238.982	18931	0
1_enhancer_lociStitched	chr6	74635990	74636210	1	221	238.982	18932	0
1_enhancer_lociStitched	chr6	61475270	61475490	1	221	238.982	18933	0
1_enhancer_lociStitched	chr6	49161380	49161600	1	221	238.982	18934	0
1_enhancer_lociStitched	chr6	43954070	43954290	1	221	238.982	18935	0
1_enhancer_lociStitched	chr6	38614100	38614320	1	221	238.982	18936	0
1_enhancer_lociStitched	chr6	34824280	34824500	1	221	238.982	18937	0
1_enhancer_lociStitched	chr6	30798750	30798970	1	221	238.982	18938	0
1_enhancer_lociStitched	chr6	20530370	20530590	1	221	238.982	18939	0
1_enhancer_lociStitched	chr6	13654140	13654360	1	221	238.982	18940	0
1_enhancer_lociStitched	chr5	151250290	151250510	1	221	238.982	18941	0
1_enhancer_lociStitched	chr5	149757560	149757780	1	221	238.982	18942	0
1_enhancer_lociStitched	chr5	148578360	148578580	1	221	238.982	18943	0
1_enhancer_lociStitched	chr5	140659410	140659630	1	221	238.982	18944	0
1_enhancer_lociStitched	chr5	117648620	117648840	1	221	238.982	18945	0
1_enhancer_lociStitched	chr5	111462160	111462380	1	221	238.982	18946	0
1_enhancer_lociStitched	chr5	97046060	97046280	1	221	238.982	18947	0
1_enhancer_lociStitched	chr5	83964820	83965040	1	221	238.982	18948	0
1_enhancer_lociStitched	chr5	77844280	77844500	1	221	238.982	18949	0
1_enhancer_lociStitched	chr5	73604940	73605160	1	221	238.982	18950	0
1_enhancer_lociStitched	chr5	70704820	70705040	1	221	238.982	18951	0
1_enhancer_lociStitched	chr5	63248110	63248330	1	221	238.982	18952	0
1_enhancer_lociStitched	chr5	58627010	58627230	1	221	238.982	18953	0
1_enhancer_lociStitched	chr5	58482540	58482760	1	221	238.982	18954	0
1_enhancer_lociStitched	chr5	54899210	54899430	1	221	238.982	18955	0
1_enhancer_lociStitched	chr5	45762600	45762820	1	221	238.982	18956	0
1_enhancer_lociStitched	chr5	38687830	38688050	1	221	238.982	18957	0
1_enhancer_lociStitched	chr5	31899960	31900180	1	221	238.982	18958	0
1_enhancer_lociStitched	chr5	19616340	19616560	1	221	238.982	18959	0
1_enhancer_lociStitched	chr5	18719860	18720080	1	221	238.982	18960	0
1_enhancer_lociStitched	chr5	10460720	10460940	1	221	238.982	18961	0
